Catalogue Code,Reference Number,URL
bkat,5135,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
bkat,5836,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-722
bkat,5837,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-722
bkat,5839,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-728
bkat,5840,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-728
bkat,5883a,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
bkat,5884,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
bkat,5885,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
bkat,6691,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6692,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6693,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6694,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6695,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6696,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-520
bkat,6736,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-846
bkat,6737,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-846
bkat,6738,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-846
bkat,6743a,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-886
bkat,6746,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-982
bkat,6747,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-982
bkat,6903,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5359
bkat,6904,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5359
bkat,7038b,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-xxxviii-36
bkat,7048b,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-lxii-60
cla,1049,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-lat-fol-270
cla,1059,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1735
cla,**825,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1741
cla,1061,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1745
cla,**1061,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1745
cla,Suppl. p. 60-61,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1745
cla,1064,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1761
cla,1199,http://www.leges.uni-koeln.de/mss/handschrift/fulda-hlb-d-1
cla,1212,http://www.leges.uni-koeln.de/mss/handschrift/halberstadt-domschatz-inv-465-466
cla,1162,http://www.leges.uni-koeln.de/mss/handschrift/koeln-eddb-212
cla,1166,http://www.leges.uni-koeln.de/mss/handschrift/koeln-ha-b-130
cla,1167,http://www.leges.uni-koeln.de/mss/handschrift/koeln-ha-b-130
cla,1576,http://www.leges.uni-koeln.de/mss/handschrift/leiden-bru-bpl-114
cla,1637,http://www.leges.uni-koeln.de/mss/handschrift/leon-bc-15
cla,366,http://www.leges.uni-koeln.de/mss/handschrift/mailand-bt-688
cla,343,http://www.leges.uni-koeln.de/mss/handschrift/mailand-ba-g-58
cla,**342,http://www.leges.uni-koeln.de/mss/handschrift/mailand-ba-g-58
cla,793,http://www.leges.uni-koeln.de/mss/handschrift/montpellier-biu-h-84
cla,1324,http://www.leges.uni-koeln.de/mss/handschrift/muenchen-bsb-lat-22501
cla,518,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
cla,556,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4403a
cla,557,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4568
cla,572,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-8907
cla,591,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-9643
cla,617,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12021
cla,619,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12097
cla,625,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12161
cla,626,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12161
cla,703a,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12475
cla,Suppl. 1752,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
cla,946,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-722
cla,949,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-730
cla,950,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-731
cla,984,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,985,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,986,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,987,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,988,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,989,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,990,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,991,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-1395
cla,1362,http://www.leges.uni-koeln.de/mss/handschrift/stuttgart-hsa-ka-rot
cla,**44,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,**46,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,439,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,440,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,441,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,442,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,443,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,444,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,445,http://www.leges.uni-koeln.de/mss/handschrift/turin-bnu-a-ii-2
cla,110,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-886
cla,111,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-reg-lat-1024
cla,17,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-3833
cla,44,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,45,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,46,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,47,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,48,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,49,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-vat-lat-5766
cla,471,http://www.leges.uni-koeln.de/mss/handschrift/vercelli-bce-clxxxviii
cla,494,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-xxxviii-36
cla,495,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-xxxviii-36
cla,512,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-lxii-60
cla,513,http://www.leges.uni-koeln.de/mss/handschrift/verona-bc-lxii-60
cla,1481,http://www.leges.uni-koeln.de/mss/handschrift/wien-oenb-502
cla,1382,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-helmst-513
cla,1395,http://www.leges.uni-koeln.de/mss/handschrift/wolfenbuettel-hab-weissenb-97
cla,1016,http://www.leges.uni-koeln.de/mss/handschrift/zuerich-sa-c-vi-3
